invoiceno,stockcode,description,quantity,invoicedate,unitprice,customerid,country,return_flag,category,return_risk_score
537155,20982,12 PENCILS TALL TUBE SKULLS,6,2010-12-05 13:05:00,0.85,12748.0,United Kingdom,0,PENCILS,1.3595020641661047e-15
537155,10133,COLOURING PENCILS BROWN TUBE,3,2010-12-05 13:05:00,0.85,12748.0,United Kingdom,0,COLOURING,2.58112630782095e-08
537155,21479,WHITE SKULL HOT WATER BOTTLE ,1,2010-12-05 13:05:00,3.75,12748.0,United Kingdom,0,WHITE,0.0016163939588965635
537155,21889,WOODEN BOX OF DOMINOES,2,2010-12-05 13:05:00,1.25,12748.0,United Kingdom,0,WOODEN,6.675907060661262e-06
537155,22100,SKULLS SQUARE TISSUE BOX,1,2010-12-05 13:05:00,1.25,12748.0,United Kingdom,0,SKULLS,0.001760961134185902
537155,85179A,GREEN BITTY LIGHT CHAIN,2,2010-12-05 13:05:00,4.65,12748.0,United Kingdom,0,GREEN,5.938711370359221e-06
537155,84827,ASS DES PHONE SPONGE CRAFT STICKER,1,2010-12-05 13:05:00,0.65,12748.0,United Kingdom,0,ASS,0.0018471286475218681
537155,21544,SKULLS  WATER TRANSFER TATTOOS ,1,2010-12-05 13:05:00,0.85,12748.0,United Kingdom,0,SKULLS,0.0017878716022951989
537155,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,2010-12-05 13:05:00,2.95,12748.0,United Kingdom,0,ROUND,0.0016679670985864608
537155,20754,RETROSPOT RED WASHING UP GLOVES,1,2010-12-05 13:05:00,2.1,12748.0,United Kingdom,0,RETROSPOT,0.0017488727925713406
537155,22095,LADS ONLY TISSUE BOX,1,2010-12-05 13:05:00,1.25,12748.0,United Kingdom,0,LADS,0.00178535808929646
537155,21902,"KEY FOB , FRONT  DOOR ",-1,2010-12-05 13:05:00,0.65,12748.0,United Kingdom,1,KEY,0.9922457466369614
537155,22865,HAND WARMER OWL DESIGN,1,2010-12-05 13:05:00,2.1,12748.0,United Kingdom,0,HAND,0.001668255441409331
537155,22983,CARD BILLBOARD FONT,12,2010-12-05 13:05:00,0.42,12748.0,United Kingdom,0,CARD,4.138642917948703e-30
537155,22633,HAND WARMER UNION JACK,2,2010-12-05 13:05:00,2.1,12748.0,United Kingdom,0,HAND,6.300565445815308e-06
537155,22553,PLASTERS IN TIN SKULLS,1,2010-12-05 13:05:00,1.65,12748.0,United Kingdom,0,PLASTERS,0.0017228379647388334
537155,21427,SKULLS STORAGE BOX SMALL,2,2010-12-05 13:05:00,2.1,12748.0,United Kingdom,0,SKULLS,6.439997644167855e-06
537155,21581,SKULLS  DESIGN  COTTON TOTE BAG,1,2010-12-05 13:05:00,2.25,12748.0,United Kingdom,0,SKULLS,0.001695440749070196
537155,22744,MAKE YOUR OWN MONSOON CARD KIT,1,2010-12-05 13:05:00,2.95,12748.0,United Kingdom,0,MAKE,0.0016667924373983322
537155,35954,SMALL FOLKART STAR CHRISTMAS DEC,8,2010-12-05 13:05:00,0.42,12748.0,United Kingdom,0,SMALL,2.0080081972709755e-20
537155,35958,FOLKART ZINC STAR CHRISTMAS DEC,-1,2010-12-05 13:05:00,0.85,12748.0,United Kingdom,1,FOLKART,0.9923056702156791
537155,21930,JUMBO STORAGE BAG SKULLS,1,2010-12-05 13:05:00,1.95,12748.0,United Kingdom,0,JUMBO,0.001719137147955284
537155,21934,SKULL SHOULDER BAG,1,2010-12-05 13:05:00,1.65,12748.0,United Kingdom,0,SKULL,0.0017702194187431382
537156,84792,ENCHANTED BIRD COATHANGER 5 HOOK,3,2010-12-05 13:08:00,4.65,17858.0,United Kingdom,0,ENCHANTED,2.237304884164955e-08
537156,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,5,2010-12-05 13:08:00,2.95,17858.0,United Kingdom,0,METAL,3.3965141779100927e-13
537156,75013B,"STRING OF 8 BUTTERFLIES,PINK",4,2010-12-05 13:08:00,1.65,17858.0,United Kingdom,0,STRING,9.478641816086434e-11
537156,20829,GLITTER HANGING BUTTERFLY STRING,3,2010-12-05 13:08:00,2.1,17858.0,United Kingdom,0,GLITTER,2.4450958099339738e-08
537156,22467,GUMBALL COAT RACK,4,2010-12-05 13:08:00,2.55,17858.0,United Kingdom,0,GUMBALL,9.095220477292639e-11
537156,82581,TOILET METAL SIGN,2,2010-12-05 13:08:00,0.55,17858.0,United Kingdom,0,TOILET,6.974051609775495e-06
537156,82580,BATHROOM METAL SIGN,3,2010-12-05 13:08:00,0.55,17858.0,United Kingdom,0,BATHROOM,2.5933713158461624e-08
537156,82582,AREA PATROLLED METAL SIGN,3,2010-12-05 13:08:00,2.1,17858.0,United Kingdom,0,AREA,2.4670088998794553e-08
537156,21164,HOME SWEET HOME METAL SIGN ,2,2010-12-05 13:08:00,2.95,17858.0,United Kingdom,0,HOME,6.336485696344936e-06
537156,85150,LADIES & GENTLEMEN METAL SIGN,2,2010-12-05 13:08:00,2.55,17858.0,United Kingdom,0,LADIES,6.4022336841e-06
537156,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,2010-12-05 13:08:00,12.75,17858.0,United Kingdom,0,CLASSIC,4.379836321610844e-06
537156,21761,WOOD AND GLASS MEDICINE CABINET,1,2010-12-05 13:08:00,29.95,17858.0,United Kingdom,0,WOOD,0.0006043632726624738
537156,21670,BLUE SPOT CERAMIC DRAWER KNOB,6,2010-12-05 13:08:00,1.25,17858.0,United Kingdom,0,BLUE,1.319354394815953e-15
537156,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,6,2010-12-05 13:08:00,1.25,17858.0,United Kingdom,0,WHITE,1.3566314910879185e-15
537156,84406B,CREAM CUPID HEARTS COAT HANGER,16,2010-12-05 13:08:00,3.25,17858.0,United Kingdom,0,CREAM,7.344315495588853e-40
537156,22830,UTILTY CABINET WITH HOOKS,1,2010-12-05 13:08:00,26.95,17858.0,United Kingdom,0,UTILTY,0.0006755390042659351
537156,21671,RED SPOT CERAMIC DRAWER KNOB,12,2010-12-05 13:08:00,1.25,17858.0,United Kingdom,0,RED,4.1706696005821144e-30
537158,22629,SPACEBOY LUNCH BOX ,4,2010-12-05 13:10:00,1.95,16393.0,United Kingdom,0,SPACEBOY,9.395568493235302e-11
537158,22659,LUNCH BOX I LOVE LONDON,2,2010-12-05 13:10:00,1.95,16393.0,United Kingdom,0,LUNCH,6.440767718962142e-06
537158,22900, SET 2 TEA TOWELS I LOVE LONDON ,6,2010-12-05 13:10:00,2.95,16393.0,United Kingdom,0,SET,1.2860945278385422e-15
537158,22902,TOTE BAG I LOVE LONDON,6,2010-12-05 13:10:00,2.1,16393.0,United Kingdom,0,TOTE,1.3224385619289486e-15
537158,22834,HAND WARMER BABUSHKA DESIGN,7,2010-12-05 13:10:00,2.1,16393.0,United Kingdom,0,HAND,4.801260104403203e-18
537158,22865,HAND WARMER OWL DESIGN,12,2010-12-05 13:10:00,2.1,16393.0,United Kingdom,0,HAND,3.658711832632197e-30
537158,22867,HAND WARMER BIRD DESIGN,12,2010-12-05 13:10:00,2.1,16393.0,United Kingdom,0,HAND,3.658711832632197e-30
537158,22866,HAND WARMER SCOTTY DOG DESIGN,14,2010-12-05 13:10:00,2.1,16393.0,United Kingdom,0,HAND,5.201365745895185e-35
537158,22632,HAND WARMER RED RETROSPOT,7,2010-12-05 13:10:00,2.1,16393.0,United Kingdom,0,HAND,4.801260104403203e-18
537158,22633,HAND WARMER UNION JACK,16,2010-12-05 13:10:00,2.1,16393.0,United Kingdom,0,HAND,7.394462001974092e-40
537159,22112,CHOCOLATE HOT WATER BOTTLE,6,2010-12-05 13:17:00,4.95,14527.0,United Kingdom,0,CHOCOLATE,1.200537779542072e-15
537159,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2010-12-05 13:17:00,4.95,14527.0,United Kingdom,0,SCOTTIE,0.0015759011895063572
537159,21479,WHITE SKULL HOT WATER BOTTLE ,1,2010-12-05 13:17:00,3.75,14527.0,United Kingdom,0,WHITE,0.0016163939588965635
537159,22114,HOT WATER BOTTLE TEA AND SYMPATHY,6,2010-12-05 13:17:00,3.95,14527.0,United Kingdom,0,HOT,1.2581895673000696e-15
537159,35598B,BLACK CHRISTMAS TREE 60CM,1,2010-12-05 13:17:00,2.95,14527.0,United Kingdom,0,BLACK,0.0016483070933877423
537159,22866,HAND WARMER SCOTTY DOG DESIGN,3,2010-12-05 13:17:00,2.1,14527.0,United Kingdom,0,HAND,2.3756193126050126e-08
537159,22865,HAND WARMER OWL DESIGN,7,2010-12-05 13:17:00,2.1,14527.0,United Kingdom,0,HAND,4.801260104403203e-18
537159,22632,HAND WARMER RED RETROSPOT,3,2010-12-05 13:17:00,2.1,14527.0,United Kingdom,0,HAND,2.3756193126050126e-08
537159,22684,FRENCH BLUE METAL DOOR SIGN 9,1,2010-12-05 13:17:00,1.25,14527.0,United Kingdom,0,FRENCH,0.001763765049609481
537159,22676,FRENCH BLUE METAL DOOR SIGN 1,1,2010-12-05 13:17:00,1.25,14527.0,United Kingdom,0,FRENCH,0.001763765049609481
537159,21481,FAWN BLUE HOT WATER BOTTLE,1,2010-12-05 13:17:00,2.95,14527.0,United Kingdom,0,FAWN,0.0016807032730318848
537159,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,2010-12-05 13:17:00,2.95,14527.0,United Kingdom,0,CHARLIE,0.0016776497953398977
537159,21217,RED RETROSPOT ROUND CAKE TINS,1,2010-12-05 13:17:00,9.95,14527.0,United Kingdom,0,RED,0.0013669698957143573
537159,22946,WOODEN ADVENT CALENDAR CREAM,2,2010-12-05 13:17:00,16.95,14527.0,United Kingdom,0,WOODEN,3.6773058248272516e-06
537159,22694,WICKER STAR ,2,2010-12-05 13:17:00,2.1,14527.0,United Kingdom,0,WICKER,6.547057444216857e-06
537159,82011B,BATHROOM SCALES RUBBER DUCKS,1,2010-12-05 13:17:00,3.75,14527.0,United Kingdom,0,BATHROOM,0.0016128293245367658
537159,22898,CHILDRENS APRON APPLES DESIGN,-1,2010-12-05 13:17:00,1.95,14527.0,United Kingdom,1,CHILDRENS,0.992039790552909
537159,22667,RECIPE BOX RETROSPOT ,1,2010-12-05 13:17:00,2.95,14527.0,United Kingdom,0,RECIPE,0.001678665711286163
537159,22357,KINGS CHOICE BISCUIT TIN,1,2010-12-05 13:17:00,4.25,14527.0,United Kingdom,0,KINGS,0.001599754540613368
537159,21630,FLOOR CUSHION ELEPHANT CARNIVAL,1,2010-12-05 13:17:00,8.95,14527.0,United Kingdom,0,FLOOR,0.001337145168993228
537159,21623,VINTAGE UNION JACK MEMOBOARD,1,2010-12-05 13:17:00,9.95,14527.0,United Kingdom,0,VINTAGE,0.001293425501023036
537159,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2010-12-05 13:17:00,6.45,14527.0,United Kingdom,0,WOOD,0.0014742388710403868
537159,22765,NEWSPAPER STAND,1,2010-12-05 13:17:00,14.95,14527.0,United Kingdom,0,NEWSPAPER,0.001064314631889852
537159,22193,RED DINER WALL CLOCK,2,2010-12-05 13:17:00,8.5,14527.0,United Kingdom,0,RED,5.453357311998086e-06
537159,22072,RED RETROSPOT TEA CUP AND SAUCER ,6,2010-12-05 13:17:00,3.75,14527.0,United Kingdom,0,RED,1.320076427407879e-15
537159,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,1,2010-12-05 13:17:00,3.75,14527.0,United Kingdom,0,GREEN,0.0016271928955879128
537159,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,2,2010-12-05 13:17:00,3.75,14527.0,United Kingdom,0,RED,6.531574166701143e-06
537159,21258,VICTORIAN SEWING BOX LARGE,3,2010-12-05 13:17:00,12.75,14527.0,United Kingdom,0,VICTORIAN,1.7008617613908953e-08
537160,22605,WOODEN CROQUET GARDEN SET,1,2010-12-05 13:18:00,14.95,14161.0,United Kingdom,0,WOODEN,0.0010511660197950973
537160,22297,HEART IVORY TRELLIS SMALL,8,2010-12-05 13:18:00,1.25,14161.0,United Kingdom,0,HEART,1.9453713022058317e-20
537160,22296,HEART IVORY TRELLIS LARGE,8,2010-12-05 13:18:00,1.65,14161.0,United Kingdom,0,HEART,1.9160385454444592e-20
537160,21811,CHRISTMAS HANGING HEART WITH BELL,10,2010-12-05 13:18:00,1.25,14161.0,United Kingdom,0,CHRISTMAS,2.7058444555813906e-25
537160,20974,12 PENCILS SMALL TUBE SKULL,6,2010-12-05 13:18:00,0.65,14161.0,United Kingdom,0,PENCILS,1.3698688903356419e-15
537160,21810,CHRISTMAS HANGING STAR WITH BELL,6,2010-12-05 13:18:00,1.25,14161.0,United Kingdom,0,CHRISTMAS,1.3388269659449026e-15
537160,21809,CHRISTMAS HANGING TREE WITH BELL,6,2010-12-05 13:18:00,1.25,14161.0,United Kingdom,0,CHRISTMAS,1.3388269659449026e-15
537160,21754,HOME BUILDING BLOCK WORD,6,2010-12-05 13:18:00,5.95,14161.0,United Kingdom,0,HOME,1.142727325611139e-15
537160,20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,-1,2010-12-05 13:18:00,1.25,14161.0,United Kingdom,1,SET,0.9921651512213414
537160,84406B,CREAM CUPID HEARTS COAT HANGER,3,2010-12-05 13:18:00,3.25,14161.0,United Kingdom,0,CREAM,2.3595087414524602e-08
537160,22158,3 HEARTS HANGING DECORATION RUSTIC,6,2010-12-05 13:18:00,2.95,14161.0,United Kingdom,0,HEARTS,1.2850904736064601e-15
537160,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-12-05 13:18:00,8.5,14161.0,United Kingdom,0,SET,5.1539638976446555e-06
537160,22694,WICKER STAR ,3,2010-12-05 13:18:00,2.1,14161.0,United Kingdom,0,WICKER,2.468559379044927e-08
537160,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,2010-12-05 13:18:00,2.95,14161.0,United Kingdom,0,PAPER,2.3237987053979426e-08
537160,22865,HAND WARMER OWL DESIGN,1,2010-12-05 13:18:00,2.1,14161.0,United Kingdom,0,HAND,0.001668255441409331
537160,22866,HAND WARMER SCOTTY DOG DESIGN,4,2010-12-05 13:18:00,2.1,14161.0,United Kingdom,0,HAND,8.957183092413396e-11
537160,22633,HAND WARMER UNION JACK,7,2010-12-05 13:18:00,2.1,14161.0,United Kingdom,0,HAND,4.801260104403203e-18
537160,22470,HEART OF WICKER LARGE,10,2010-12-05 13:18:00,2.95,14161.0,United Kingdom,0,HEART,2.5926809354264324e-25
537160,20977,36 PENCILS TUBE WOODLAND,4,2010-12-05 13:18:00,1.25,14161.0,United Kingdom,0,PENCILS,9.418731565887943e-11
537160,22553,PLASTERS IN TIN SKULLS,4,2010-12-05 13:18:00,1.65,14161.0,United Kingdom,0,PLASTERS,9.250752891012595e-11
537160,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,2010-12-05 13:18:00,1.65,14161.0,United Kingdom,0,PLASTERS,6.507063814135929e-06
537160,22748,POPPY'S PLAYHOUSE KITCHEN,1,2010-12-05 13:18:00,2.1,14161.0,United Kingdom,0,POPPY,0.0016800745646974665
537160,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2010-12-05 13:18:00,2.1,14161.0,United Kingdom,0,POPPY,0.0016800745646974665
537160,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2010-12-05 13:18:00,1.25,14161.0,United Kingdom,0,I,3.910132870496932e-30
537160,21868,POTTING SHED TEA MUG,6,2010-12-05 13:18:00,1.25,14161.0,United Kingdom,0,POTTING,1.3584835627148807e-15
537160,22187,GREEN CHRISTMAS TREE CARD HOLDER,4,2010-12-05 13:18:00,4.25,14161.0,United Kingdom,0,GREEN,8.572001713988697e-11
537163,22738,RIBBON REEL SNOWY VILLAGE,10,2010-12-05 13:21:00,1.65,17863.0,United Kingdom,0,RIBBON,2.683523297207829e-25
537163,22551,PLASTERS IN TIN SPACEBOY,12,2010-12-05 13:21:00,1.65,17863.0,United Kingdom,0,PLASTERS,3.77862534616164e-30
537163,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2010-12-05 13:21:00,1.65,17863.0,United Kingdom,0,PLASTERS,3.77862534616164e-30
537163,22659,LUNCH BOX I LOVE LONDON,-1,2010-12-05 13:21:00,1.95,17863.0,United Kingdom,1,LUNCH,0.9917463893801803
537163,22435,SET OF 9 HEART SHAPED BALLOONS,24,2010-12-05 13:21:00,1.25,17863.0,United Kingdom,0,SET,3.254004912273245e-59
537163,22466,FAIRY TALE COTTAGE NIGHTLIGHT,24,2010-12-05 13:21:00,1.95,17863.0,United Kingdom,0,FAIRY,3.1454821421354756e-59
537163,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2010-12-05 13:21:00,1.65,17863.0,United Kingdom,0,RED,3.391116055646309e-59
537163,21094,SET/6 RED SPOTTY PAPER PLATES,12,2010-12-05 13:21:00,0.85,17863.0,United Kingdom,0,SET,4.0020391944905425e-30
537163,21086,SET/6 RED SPOTTY PAPER CUPS,12,2010-12-05 13:21:00,0.65,17863.0,United Kingdom,0,SET,4.032556577101834e-30
537163,21914,BLUE HARMONICA IN BOX ,12,2010-12-05 13:21:00,1.25,17863.0,United Kingdom,0,BLUE,3.790783948427817e-30
537163,22027,TEA PARTY BIRTHDAY CARD,12,2010-12-05 13:21:00,0.42,17863.0,United Kingdom,0,TEA,4.056591261954626e-30
537163,22712,CARD DOLLY GIRL ,12,2010-12-05 13:21:00,0.42,17863.0,United Kingdom,0,CARD,4.138642917948703e-30
537163,22714,CARD BIRTHDAY COWBOY,12,2010-12-05 13:21:00,0.42,17863.0,United Kingdom,0,CARD,4.138642917948703e-30
537163,21577,SAVE THE PLANET COTTON TOTE BAG,12,2010-12-05 13:21:00,2.25,17863.0,United Kingdom,0,SAVE,3.7565254594143486e-30
537163,21580,RABBIT  DESIGN  COTTON TOTE BAG,6,2010-12-05 13:21:00,2.25,17863.0,United Kingdom,0,RABBIT,1.3149774313073859e-15
537163,22331,WOODLAND PARTY BAG + STICKER SET,8,2010-12-05 13:21:00,1.65,17863.0,United Kingdom,0,WOODLAND,1.901900803450365e-20
537163,22334,DINOSAUR PARTY BAG + STICKER SET,8,2010-12-05 13:21:00,1.65,17863.0,United Kingdom,0,DINOSAUR,1.9156758118525763e-20
537163,22801,ANTIQUE GLASS PEDESTAL BOWL,8,2010-12-05 13:21:00,3.75,17863.0,United Kingdom,0,ANTIQUE,1.77987333075829e-20
537163,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2010-12-05 13:21:00,1.65,17863.0,United Kingdom,0,RED,2.0324934120314125e-20
537163,85199L,LARGE HANGING IVORY & RED WOOD BIRD,24,2010-12-05 13:21:00,0.65,17863.0,United Kingdom,0,LARGE,3.2821091454631973e-59
537163,22791,T-LIGHT GLASS FLUTED ANTIQUE,-1,2010-12-05 13:21:00,1.25,17863.0,United Kingdom,1,T,0.992175545546801
537176,22556,PLASTERS IN TIN CIRCUS PARADE ,2,2010-12-05 13:26:00,1.65,16411.0,United Kingdom,0,PLASTERS,6.507063814135929e-06
537176,22553,PLASTERS IN TIN SKULLS,4,2010-12-05 13:26:00,1.65,16411.0,United Kingdom,0,PLASTERS,9.250752891012595e-11
537176,21915,RED  HARMONICA IN BOX ,1,2010-12-05 13:26:00,1.25,16411.0,United Kingdom,0,RED,0.0019012479699978013
537176,22231,JIGSAW TREE WITH BIRDHOUSE,1,2010-12-05 13:26:00,1.45,16411.0,United Kingdom,0,JIGSAW,0.0017745410536170324
537176,21484,CHICK GREY HOT WATER BOTTLE,-1,2010-12-05 13:26:00,3.45,16411.0,United Kingdom,1,CHICK,0.9914873138473679
537176,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2010-12-05 13:26:00,2.95,16411.0,United Kingdom,0,PAPER,0.001631924312248618
537176,21657,MILK BOTTLE WITH GLASS STOPPER ,3,2010-12-05 13:26:00,6.95,16411.0,United Kingdom,0,MILK,2.0530639994352025e-08
537176,22312,OFFICE MUG WARMER POLKADOT,1,2010-12-05 13:26:00,2.95,16411.0,United Kingdom,0,OFFICE,0.0016625666442099936
537176,21156,RETROSPOT CHILDRENS APRON,3,2010-12-05 13:26:00,1.95,16411.0,United Kingdom,0,RETROSPOT,2.5048512375797673e-08
537176,22367,CHILDRENS APRON SPACEBOY DESIGN,3,2010-12-05 13:26:00,1.95,16411.0,United Kingdom,0,CHILDRENS,2.5187378164263125e-08
537176,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2010-12-05 13:26:00,0.55,16411.0,United Kingdom,0,PACK,2.569327024556634e-08
537176,22417,PACK OF 60 SPACEBOY CAKE CASES,3,2010-12-05 13:26:00,0.55,16411.0,United Kingdom,0,PACK,2.569327024556634e-08
537176,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2010-12-05 13:26:00,1.25,16411.0,United Kingdom,0,ANTIQUE,3.955547626653614e-30
537176,22557,PLASTERS IN TIN VINTAGE PAISLEY ,3,2010-12-05 13:26:00,1.65,16411.0,United Kingdom,0,PLASTERS,2.4534797357880796e-08
537176,22555,PLASTERS IN TIN STRONGMAN,6,2010-12-05 13:26:00,1.65,16411.0,United Kingdom,0,PLASTERS,1.3151226829714015e-15
537176,22556,PLASTERS IN TIN CIRCUS PARADE ,3,2010-12-05 13:26:00,1.65,16411.0,United Kingdom,0,PLASTERS,2.4534797357880796e-08
537176,22551,PLASTERS IN TIN SPACEBOY,3,2010-12-05 13:26:00,1.65,16411.0,United Kingdom,0,PLASTERS,2.4534797357880796e-08
537176,22792,FLUTED ANTIQUE CANDLE HOLDER,12,2010-12-05 13:26:00,0.85,16411.0,United Kingdom,0,FLUTED,3.98310050191185e-30
537176,22697,GREEN REGENCY TEACUP AND SAUCER,1,2010-12-05 13:26:00,2.95,16411.0,United Kingdom,0,GREEN,0.0016773116510413904
537176,21754,HOME BUILDING BLOCK WORD,3,2010-12-05 13:26:00,5.95,16411.0,United Kingdom,0,HOME,2.1318606866400644e-08
537179,22111,SCOTTIE DOG HOT WATER BOTTLE,18,2010-12-05 13:29:00,4.95,13767.0,United Kingdom,0,SCOTTIE,9.929377655348716e-45
537179,21481,FAWN BLUE HOT WATER BOTTLE,24,2010-12-05 13:29:00,2.95,13767.0,United Kingdom,0,FAWN,3.0429670214273865e-59
537179,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2010-12-05 13:29:00,1.69,13767.0,United Kingdom,0,ASSORTED,1.3046589204115643e-78
537179,21314,SMALL GLASS HEART TRINKET POT,16,2010-12-05 13:29:00,2.1,13767.0,United Kingdom,0,SMALL,7.695016028249403e-40
537179,22730,ALARM CLOCK BAKELIKE IVORY,12,2010-12-05 13:29:00,3.75,13767.0,United Kingdom,0,ALARM,3.57742340708475e-30
537179,22727,ALARM CLOCK BAKELIKE RED ,12,2010-12-05 13:29:00,3.75,13767.0,United Kingdom,0,ALARM,3.57742340708475e-30
537179,22729,ALARM CLOCK BAKELIKE ORANGE,12,2010-12-05 13:29:00,3.75,13767.0,United Kingdom,0,ALARM,3.57742340708475e-30
537179,22726,ALARM CLOCK BAKELIKE GREEN,12,2010-12-05 13:29:00,3.75,13767.0,United Kingdom,0,ALARM,3.57742340708475e-30
537179,21523,DOORMAT FANCY FONT HOME SWEET HOME,10,2010-12-05 13:29:00,7.95,13767.0,United Kingdom,0,DOORMAT,2.136519850894351e-25
537179,22699,ROSES REGENCY TEACUP AND SAUCER ,8,2010-12-05 13:29:00,2.95,13767.0,United Kingdom,0,ROSES,1.8334234907911686e-20
537179,22697,GREEN REGENCY TEACUP AND SAUCER,8,2010-12-05 13:29:00,2.95,13767.0,United Kingdom,0,GREEN,1.8201407863736832e-20
537179,22867,HAND WARMER BIRD DESIGN,48,2010-12-05 13:29:00,2.1,13767.0,United Kingdom,0,HAND,2.0584181120095808e-117
537179,22866,HAND WARMER SCOTTY DOG DESIGN,72,2010-12-05 13:29:00,2.1,13767.0,United Kingdom,0,HAND,1.402826154473917e-175
537192,22859,EASTER TIN BUNNY BOUQUET,2,2010-12-05 13:42:00,1.65,16402.0,United Kingdom,0,EASTER,6.664435206854501e-06
537192,22860,EASTER TIN CHICKS PINK DAISY,2,2010-12-05 13:42:00,1.65,16402.0,United Kingdom,0,EASTER,6.664435206854501e-06
537192,21623,VINTAGE UNION JACK MEMOBOARD,1,2010-12-05 13:42:00,9.95,16402.0,United Kingdom,0,VINTAGE,0.001293425501023036
537192,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2010-12-05 13:42:00,2.95,16402.0,United Kingdom,0,WOODEN,0.0016571266060661418
537192,21107,CREAM SLICE FLANNEL PINK SPOT ,-1,2010-12-05 13:42:00,2.95,16402.0,United Kingdom,1,CREAM,0.9916025828530495
537192,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,2,2010-12-05 13:42:00,2.95,16402.0,United Kingdom,0,CREAM,6.329551754897724e-06
537192,22499,WOODEN UNION JACK BUNTING,1,2010-12-05 13:42:00,5.95,16402.0,United Kingdom,0,WOODEN,0.0014789252671535468
537192,21147,JINGLE BELLS TREE DECORATION,1,2010-12-05 13:42:00,2.1,16402.0,United Kingdom,0,JINGLE,0.001732073438583734
537192,22487,WHITE WOOD GARDEN PLANT LADDER,1,2010-12-05 13:42:00,9.95,16402.0,United Kingdom,0,WHITE,0.0012776781065339526
537192,22638,SET OF 4 NAPKIN CHARMS CROWNS ,1,2010-12-05 13:42:00,2.55,16402.0,United Kingdom,0,SET,0.0017106242803665412
537192,22093,MOTORING TISSUE BOX,1,2010-12-05 13:42:00,1.25,16402.0,United Kingdom,0,MOTORING,0.0017887896441743515
537192,22091,EMPIRE TISSUE BOX,1,2010-12-05 13:42:00,1.25,16402.0,United Kingdom,0,EMPIRE,0.0017863814273052663
537192,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,1,2010-12-05 13:42:00,0.85,16402.0,United Kingdom,0,PACK,0.0017836358605981691
537192,22639,SET OF 4 NAPKIN CHARMS HEARTS,1,2010-12-05 13:42:00,2.55,16402.0,United Kingdom,0,SET,0.0017106242803665412
537192,22065,CHRISTMAS PUDDING TRINKET POT ,2,2010-12-05 13:42:00,1.45,16402.0,United Kingdom,0,CHRISTMAS,6.574217796436415e-06
537192,21580,RABBIT  DESIGN  COTTON TOTE BAG,1,2010-12-05 13:42:00,2.25,16402.0,United Kingdom,0,RABBIT,0.0017226480098393791
537192,22097,SWALLOW SQUARE TISSUE BOX,1,2010-12-05 13:42:00,1.25,16402.0,United Kingdom,0,SWALLOW,0.0017951532968949913
537192,22386,JUMBO BAG PINK POLKADOT,1,2010-12-05 13:42:00,1.95,16402.0,United Kingdom,0,JUMBO,0.001719137147955284
537192,22087,PAPER BUNTING WHITE LACE,1,2010-12-05 13:42:00,2.95,16402.0,United Kingdom,0,PAPER,0.001631924312248618
537192,22813,PACK 3 BOXES BIRD PANNETONE ,1,2010-12-05 13:42:00,1.95,16402.0,United Kingdom,0,PACK,0.0017107741136345507
537192,22585,PACK OF 6 BIRDY GIFT TAGS,1,2010-12-05 13:42:00,1.25,16402.0,United Kingdom,0,PACK,0.0017567890353053146
537192,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2010-12-05 13:42:00,0.85,16402.0,United Kingdom,0,PACK,0.0017836358605981691
537192,22560,TRADITIONAL MODELLING CLAY,2,2010-12-05 13:42:00,1.25,16402.0,United Kingdom,0,TRADITIONAL,6.71427971312189e-06
537192,22564,ALPHABET STENCIL CRAFT,1,2010-12-05 13:42:00,1.25,16402.0,United Kingdom,0,ALPHABET,0.0017885547204529013
537192,22563,HAPPY STENCIL CRAFT,1,2010-12-05 13:42:00,1.25,16402.0,United Kingdom,0,HAPPY,0.0017853684000455816
537192,85174,S/4 CACTI CANDLES,1,2010-12-05 13:42:00,4.95,16402.0,United Kingdom,0,S,0.0015572801819779447
